2842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2845,9.65,5.32,3.33,-7.14,-4.22,63.04,0.6,0.8,-3.21,1.79,-1.56,3.06,-11.1,-0.67,3.4,6.03,14.12,-32.12,6.16,2.02,-2.4,7.33,-2.51,-10.55,3.39,-11.62,-13.58,-13.99,-15.61,-39.93,-14.74,-4.17,2.75,-7.35,-0.03,10.98,33.22,34.49,18.61,10.21,13.13,51.38,2.07,-5.49,4.57,-9.85,-3.34,-10.32,-27.63,-5.16,-6.26,10.71,2.31,-5.4,10.51,19.43,20.48,22.64,27.47,15.17,24.31,3.77,20.25,14.19,15.18,53.49,24.19,30.27,-2.2,19.34,62.68,19.73,4.1,6.74,-3.81,4.15,5.53,-46.11,-15.29,-24.29,-9.03,-27.72,-55.8,-29.92,-15.51,-17.94,-8.77,-18.35,-9.06,54.94,-5.53,-0.68,6.43,8.73,-9.34,9.46,-7.32,-6.85,-16.96,-13.75,-25.99,-51.89,-15.78,-14.59,-61.18,-40.85,-15.22,-81.07,-25.18,-27.9,-16.29,-34.45,-13.2,10.01,2.79,-10.86,247.92,81.76,42.77,-11.26,49.32,28.87,27.28,67.92,9.44,43.44,12.73,27.7,-26.49,-1.72,-13.89,547.3,2.45,9.35,-3.24,-5.15,16.08,-6.16,12.42,-5.7,-14.44,-14.48,-9.96,-2.15,-0.3,29.77,3.09,-1.19,12.22,4.25,1.07,10.34,-9.87,15.04,15.77,36.92,15.99,-5.91,6.19,29.69,28.92,8.85,4.55,26.42,11.77,17.25,22.94,-16.19,18.33,13.7,19.8,3.05,4.94,20.07,23.91,5.65,13.5,8.08,14.91,32.48,-10.49,3.89,4.12,10.63,2.53,7.92,-6.94,22,8.51,7.76,-8,5.42,13.4,-12.89,-17.51,-1.6,2.89,-11.53,4.69,-18.42,-6.66,-1.65,23.59,-2.75,-19.26,-3.48,21.04,-7.41,-8.75,24.2,-14.07,13.7,5.4,-2.63,-23.49,-24.72,-3.97,4.02,6.53,6.76,15.01,-0.06,34.38,-3.56,-2.52,-3.49,19.66,20.4,49.86,16.53,7.01,1.17,-5.15,6.86,-9.36
2846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2849,6.16,12.12,9.57,6.97,5.11,8.06,13.17,0.62,12.25,5.12,9.94,0.56,-3.12,-7.62,-7.46,-8.33,-4.56,-3.26,-5.93,-13.67,-9.01,-10.08,-15.51,-11.35,-16.94,-18.27,-26.75,-14.31,-19.4,-30.12,-20.93,-16.36,-19.65,-12.51,-17.76,-33.29,-18.05,-14.73,-4.28,-14.64,-16.73,21.16,-7.58,-24.14,-20.68,-27.9,-21.69,2.11,-14.52,-13.11,1.65,32.44,53.45,12.88,57.08,108.53,79.09,80.97,79.62,96.25,99.3,81.52,63.65,21.08,13.72,18.16,1.59,-6.74,6.36,0.86,3.4,-14.7,-72.82,-69.47,-75.37,-96.76,-84.87,-92.98,-90.07,-85.36,-85.11,-83.53,,-92.23,-60.44,,,,,,,-9.07,,-81.59,,,241.18,,,,,,,735.63,,,,,-11.31,-8.39,-34.34,-26071.36,275.1,14.14,,194.71,,,-0.48,,25.32,-8.4,117.48,,-17.93,12.72,25.73,-66.52,66.32,0.66,139.14,11.47,-10.68,-4.2,-13.99,280.59,42.04,95.78,35.37,-24.96,35.39,20.63,-91.88,79.12,44.78,77.02,46.5,19.9,-23,13.98,-5.12,22.83,-6.67,70.54,879.55,117.77,25.98,-19.11,-4.04,4.69,36.68,-27.89,-27.09,-54.18,-67.38,-48.27,-22.88,-44.4,-16.89,-4.78,-6.19,8.88,-15.72,-13.95,24.31,97.8,185.17,66.52,2.1,-13.76,5.93,3.25,18.23,-15.07,-0.18,38.19,32.17,12.66,4.75,-10.57,22.84,10.83,2.63,-13.12,-7.9,-14.24,-19.89,-25.56,-24.79,-10.84,-32.53,-26.28,-26.92,-32.23,-31.98,-11.87,-21.2,0.33,-13.02,103.28,-11.17,-11.23,25.88,9.77,11.23,-26.27,21.67,17.96,12.16,21.91,26.15,-49.3,-7.61,1.96,-8,9.05,-14.27,63.14,-3.83,-1.06,6.83,4.84,2.89,-3.23,16.1
2850,,,,,-45.74,3.63,15.34,26.91,-55.72,9.24,0.1,-22.31,-22.38,13.56,4.24,-7.14,296.12,-17.46,5.54,-13.38,104.84,-22.57,3.27,66.21,-6.55,9.28,-11,-15.6,4.82,-2.55,28.18,11.64,-45.56,76.48,4.05,-21.87,12.96,-18.36,44.36,41.21,-23.27,25.06,12.56,7.12,-4.24,1.54,-4.04,-7.79,78.93,9.5,-22.96,-5.05,-5.89,-1.2,-16.47,5.46,-0.42,-14.41,6.73,-2.03,18.19,-6.55,15.48,1.85,63.99,5.18,15.9,-6.09,14.36,16.39,1.68,30.46,13.24,17.54,18.25,18.29,-26.25,13.44,-8.43,9.5,9.38,4.34,4.64,-6.57,5.28,-8.14,-2.73,-3.11,1.76,-2.71,2.9,5.73,-1,6.33,5.71,-0.95,12.31,-0.89,15.15,-0.93,17.77,-3.59,-0.47,-9.15,-4.57,-9.92,0.38,13.09,14.06,14.35,-27.83,-5.31,-21.12,38.84,-13.42,-8.91,0.18,-4.55,-27.53,45.65,21.61,-27.01,105,4.12,-1.35,-36.52,22.93,1.12,-13.18,28.6,9.56,-35.81,-73.25,,-75.37,-40.6,-32.35,-38.03,-43.55,-39.55,-32.73,-45.89,-32.16,-49.97,-58.47,,26.6,-11.33,-7.25,18.89,-0.02,20.14,2.07,-4.77,14.66,19.65,18.7,-10.98,9.85,12.55,15.57,7.82,10.66,3.7,5.03,17.07,14.42,-1.48,12.18,22.41,22.42,8.17,8.64,3.94,11.79,18.52,8.8,1.12,3.94,2.23,-10.5,2.94,-3.03,1.78,13.88,12.54,26.68,17.35,22.67,9.55,7.11,-6.12,28.29,5.93,-3.34,24.19,-7.52,26.42,-11.15,-1.28,-1.9,12.23,5.8,19.96,-2.75,16.22,22.41,6.57,20.53,-7.38,12.75,9.21,9.85,8.18,7.9,15.63,50.8,0.44,1.89,5.29,1.57,0.29,4.96,1.26,-2.49,6.84,8.86,-6.63,-16.29,16.12,-0.63,9.76,4.61,2.01,10.84
2851,,,,,4.66,-2.67,8.42,16.45,17.43,31.92,33.86,29.13,36.23,28.84,33.88,17.64,20.19,23.87,27.67,17.65,19.2,-2.33,-12.07,10.97,-9.32,-13.01,21.58,-13.89,-8.58,12.1,-15.97,-4.32,7.04,-9.83,0.66,35.91,-4.15,-3.92,12.74,-29.04,-12.87,47.34,-10.77,-28.39,21.49,-17.95,-19.1,4.53,-21.37,-8.98,2.87,9.39,-16.31,0.83,-23.13,-1.4,9.06,-22.89,-12.38,-0.01,-12.85,-0.7,5.4,-6.69,12.53,14.22,26.17,23.9,8.95,-0.19,180.79,-2.58,13.3,85.52,-10.77,1.85,170.28,-22.3,-0.98,132.2,-14.13,22.08,17.81,-10.13,7.29,40.26,-3.39,-11.84,14.15,-6.13,82.22,1.53,-16.22,21.45,6.86,-11.37,10.22,-15.96,5.52,29.89,5.32,-12.45,-35.05,-1.73,0.4,-16.02,47.46,25.22,13.63,-7.25,3.12,-17.02,-31.07,26.67,-21.86,-36.18,1.95,-12.02,-38.23,-13.75,13.63,-14.94,-7.13,12.91,-3.98,-3.26,-36.89,51.42,-1.97,-5.68,4.28,-4.4,105.7,54.95,-48.16,135.26,26.9,-44.07,295.36,-12.9,-45.87,218.65,-3.03,-34.23,9.99,14.81,9.17,-0.27,-0.96,5.18,6.08,29.01,15.27,-7.99,11.68,15.69,-6.67,-4.28,3.5,21.79,9.61,-4.57,40.66,3.87,11.17,18.36,-2.08,4.36,7.35,9.22,12.96,1.5,9.37,22.68,-14.76,3.41,4.49,8.54,7.57,5.24,-4.21,-8.45,-8.46,-7.34,-12.91,-24.21,-10.96,-23.39,-12.73,-7.25,-20.74,-22.15,-22.82,-5.78,-14.32,-5.27,-6.32,5.59,-4.24,12.96,1.96,-5.18,-3.81,1.19,17.24,2.72,4.69,0.81,7.36,11.63,14.49,12.65,13.74,2.82,11.77,3.73,26.6,-1.55,5.33,1.58,16.84,-4.62,-10.48,-6.8,-11.67,0.84,1.14,9.97,-5.24,18.89,12.22,16.55,-0.95,4.3,17.43
2852,,,,,,,,,,,25.48,27.77,-23.47,-1.91,17.07,10.36,52.29,4.95,22.39,59.44,131.81,13.52,41.61,-17.5,17.58,-26.76,9.47,14.01,-18.53,-10.69,-13.47,-36.87,-54.96,-15.89,-31.12,42.66,33.94,19.64,16.18,0.77,5.05,10.5,17.14,6.37,-2.82,26.33,4.16,11.77,-16.79,52.93,-3.51,7.59,-14.94,11.95,11.07,1.64,15.95,-8.17,7.6,3.98,26.22,-12.01,15.35,10.49,144.41,5.9,6.6,20.79,6.62,1.86,27.55,-0.89,17.54,10.23,17.27,2.69,-44.71,5.72,7.2,7.51,-10,1.7,36.48,-10.6,-4.42,-10.41,-5.05,0.45,19.73,-13.26,0.77,-10.45,3.14,12.65,-27.72,-24.1,-2.94,-1.12,-1.01,-12.69,-31.02,-10.35,-16.48,-26.85,-13.77,-19.88,-35.97,11.15,-5.76,3.39,-13.09,-19.12,-8.22,28.63,-9.24,9.45,3.81,-11.16,-9.65,-13.81,26.4,-17.27,-10.92,10.57,20.54,3.3,28.54,28.05,4.76,0.65,31.65,24.61,-74.05,-59.23,-46.35,-46.81,-49,-61.2,-51.87,-67.01,-79.94,-27.44,-49.91,-38.56,1.66,28.56,-15.54,6.1,2.77,8.36,-3.64,56.81,187.15,-19.81,21.68,-7.02,11.17,46.57,7,-9.82,3.47,-15.5,16.23,-3.53,-10.42,13.9,-4.45,7.38,-12.65,-19.6,-7.58,-23.22,4.01,23.37,1.67,7.07,9.91,-4.99,11.9,11.2,0.43,3.46,17.04,91.14,2.96,-19,-20.32,-25.47,-2.93,26.49,-3.91,4.23,-21.9,9.91,19.89,-17.31,7.5,38.93,31.4,48.38,11.87,-5.37,27.52,0.28,37.79,17.18,-16.09,2.94,-1.44,9.39,-3.34,22.36,2.87,12.84,-3.76,-6.52,47.97,-13.52,21.45,16.61,29.62,0.57,5.24,-9.38,-3.81,-38.77,8.6,4.35,13.35,11.2,4.55,-53.82,-16.14,-8.81,-7.33
2854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2855,304.3,204.06,266,87.18,14.83,-66.25,-23.52,-9.44,,-86.79,-72.31,,-97.56,-45.11,-8.17,-67.26,-45.7,-91.21,,,,467.29,190.86,,2376.82,-11.97,-60.23,35.63,-3.3,1414.67,,,,-6.15,-35.76,-86.16,-43.72,35.34,-53.91,-38.04,31.32,-2.77,84.61,-10.69,-14.82,63.54,-14.65,132.82,30.91,13.07,102.24,80.89,15.03,-24.95,-66.13,-16.25,9.28,-32.9,51.06,-17.15,-46.85,-48.7,-32.84,-67.87,-28.35,6.34,139.73,21.28,-28.96,-31.15,-3.48,95.3,34.7,3.92,46.06,399.52,36.59,-59.28,-56.91,32.84,74.33,81.7,103.68,-5.71,74.76,-17.17,0.14,-43.05,24.04,564.71,603.04,66.93,37.52,79.31,-20.19,-29.52,-24.39,91.87,60.16,45.22,-26.69,-73.99,-78.14,-62.49,-38.34,-58.46,-57.73,-66.96,-42.22,-44.93,-35.66,22.79,152.27,-2.08,92.79,-36.49,93.07,-22.21,57.42,455.61,64.55,13.45,-13.53,-55.25,-70.13,5.38,-20.81,221.89,-22.94,90.66,-4.84,-28.09,19.46,-41.78,1.42,0.83,31.27,-12.45,29.35,-57.73,-33.16,-14.72,18.89,-75.66,-12.88,252.15,-39.76,-75.64,-41.96,13.85,-54.65,52.6,-2.31,-67.01,-38.22,90.23,-18.75,-49.14,12.44,196.94,101.59,-61.07,64.49,-22.08,14.15,233.12,-24.03,72.58,-60.74,75.95,92.6,-52.8,79.68,544.51,-32.92,42.49,-75.93,-61,43.25,28.42,122.87,-36.31,-52.8,414.9,-51.94,-57.97,-43.61,-80.27,337.87,105.07,3.9,-69.5,10.48,-47.98,89.96,-70.16,-47.66,45.95,297.02,923.93,-25.61,-59.5,-55.3,-23.73,8.4,263.03,20.82,40,181.5,8.78,-12.15,5.3,-2.56,447.21,283.2,206.97,63.12,-93.42,-31.48,-41.24,154.71,69.4,-24.06,-43.14,-23.7,-58.08,-72.71,-25.2,-32.37,1517.78,49.97,155.11,,-22.57,32.21
2856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.11,80.77,31.37,45.73,-8.87,3.74,-4.13,42.14,3.7,8.83,31.63,22.79,8.25,6.17,26.46,-25.47,44.7,47.42,31.32,1.73,37.24,-4.25,38.28,10.74,35.66,39.65,33.1,34.39,0.53,2.27,11.38,34.52,10.29,65.84,26.53,27.46,14.16,-19.79,27.3,,48.93,57.77,66.36,6.26,67.31,50.4,-31.13,-6.3,4.53,4.21,-21.16,-16.53,-32.37,-25.81,-34.58,-21.19,-24.82,-34.39,3.52,14.83,56.19,113.31,62.27,26.77,19.61,18.68,6.58,19.3,-8.43,0.21,21.45,20.93,16.1,-21.35,-7.6,-1.32,29.86,8.4,29.34,41.44,21.95,25.3,21.98,-2.25,-29.08,-8.9,-2.1,24.78,12.71,-1.42,12.76,0.53,21.07,40.34,-39.67,-7.11,29.14,10.07,-27.23,-23.25,-37.09,38.26,39.81,57.19,209.41,-4.9,121.49,47.66,44.73,-16.9,63.3,38.05,70.31,-31.32,3.59,-3.16,27.32,26.52,7.41,20.82,-7.9,27.63,8.52,-14.16,26.8,84.78,-3.72,37.37,-10.82,-32.08,-1.84,-6.94,-9.07,28.36,26.13,33.84,-5.57,-13.26,-2.57,-7.35,-0.45,49.77,6.68,-12.88,-11.57,-7.47,16.57,-1.05,21.28,7.8,11.96,30.13,15.09,-22.43,12.13,26.91,19.2,-8.82,-4.55,-12.12,7.3,29.15,13.08,3.35,17.84,26.5,2.51,-6.91,6.69,-17.92,-2.29,18,8.26,-16.14,-11.65,-19.61,-24.93,-27.13,-0.53,-18.55,-1.32,38.6,-5.92,1.52,-8.05,10.76,1.92
2880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.78,90.85,92.85,17.43,72.34,,36.39,29.81,35.22,,16.25,33.48,8.87,5.52,38.16,59.14,-4.4,-5.18,-6.51,-31.63,-12.82,23.45,15.57,14.15,-3.63,-7.71,-12.82,-19.14,-29.15,-3.45,-58.7,36.29,-6,-29.45,-21.77,1.08,2.39,76.84,-6.66,-5.9,23.12,,117.84,-16.53,-19.68,5.79,-7.1,-23.7,-37.94,-48.92,-6.86,-5.35,15.04,,42.4,111.21,-15.58,31.83,28.4,-57.11,-26.16,2.41,53.52,78.03,78.57,2.99,-68.48,-70.49,75.64,,110.59,-81.12,-38.97,-11.02,-50.27,-54.93,-62.73,-41.39,,-56.36,-57.77,,-74.55,739.42,126.49,-32.46,-62.83,16.24,16.04,12.24,,356.13,71.67,250.44,77.26,10.57,,57.16,200.72,6.17,24.84,38.94,28.41,24.01,-44.14,13.5,4.9,-16.62,,20.1,49.24,29.95,8.9,-0.39,2.38,-21.77,116.56,-0.63,-19.82,-30.52,-28.65,6.95,-11.04,15.57,-4.53,8.44,18.2,-17.55,-11.49,46.74,-12.42,4.96,78.97,5.19,14.76,6.1,6.61,7.58,4.59,15.53,15.72,13.96,-0.44,5.75,11.17,4.92,-0.96,7.8,8.63,5.44,4.38,-4.81,-4.02,-3.02,19.65,0.65,-11.24,14.08,3.75,-9.79,1.13,10.39,2.33,2.48,12.72,25.96,-5.85,2.58,24.84,-14.37,-8.13,1.08,2.17,-2.1,12.1,8.67,8.19,1.51,-4.29,10.38,-12.86,18.49,8.75,17.39,5.9,13.18,10.18,23.49,2.67,-9.69,10.98,2.7,3.99,10.44,12.97,10.98,7.82,0.33,-14.56,-5.34
2881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.53,1.9,148.6,123.03,181.35,11.6,195.95,141.65,-68.15,537.87,20.13,,-45.87,139.7,73.04,85.23,-54.94,-63.12,29.91,-37.19,2.84,-23.84,-19.98,51.37,5.14,-30.1,9.48,-52.54,-13.27,9.09,-1.28,171.64,7.36,-26.58,57.67,-37.84,9.67,-32.46,-32.39,-25.65,-94.84,-88.87,-58.08,-84,-89.08,150.99,-22.46,74.79,-40.77,-27.59,68.53,94.96,1650.55,3131.07,260.37,211.61,908.46,-8.33,-95.1,,-63.41,103.78,-2.45,17.65,71.97,-71.07,-37.59,-13.08,,-42.68,1007.72,,174.07,76.61,,-1.62,109.06,118.56,114.74,,,174.9,303.13,,230.11,24.37,,-15.57,-33.56,-32.96,18.18,,-29.05,-18.91,-24.95,,93.8,65.33,3.39,11.68,11.21,173.62,138.85,,25.43,-29.71,-85,5.6,-57.46,-21.37,-0.69,15.32,-17.97,-65.11,-44.17,,68.7,25.16,808.47,,7.1,-29.81,-17.57,-1.2,2.17,-23.81,-15.57,18.42,50.29,26.53,15.8,61.58,12.72,5.75,19.24,-9.44,-10.63,-10.99,-13.26,-0.44,65.9,-3.73,3.29,-13.63,-1.46,23.64,-43.95,27.74,1.32,31.37,21.59,39.95,-7.03,44.56,30.11,12.75,7.38,8.32,87.2,16.53,39.88,4.56,-13.19,-7.86,-21.31,-17.35,-12.33,-5.06,-1.72,-13.56,26.2,-16.9,-26.97,-13.2,9.74,-16.21,-2.62,-13.65,-12.95,-7.54,11.35,6.72,-17.7,14.57,17.86,-29.33,1.77,25.57,8.91,22,7.07,-37.37,10.75,-4.16,-20.89,-1.45,20.07,-69.5,32.13
2882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.87,79.09,-5.65,-48.98,438.91,,,432.89,89.7,,247.09,,61.51,65.28,46.64,179.89,-52.36,10.13,79.38,-0.79,-34.7,,-34.64,,-57.59,-43.72,-61.74,-26.63,-6.92,26.5,-11.45,91.22,443.68,-30.69,-55.73,,276.14,65.84,,-57.05,,-66.48,-60.44,-49.06,-91.04,357.24,,,-49.7,-1.55,,473.7,,274.39,413.04,-29.87,288.18,-20.6,,,-99.92,-82.08,,,,-97.47,-99.52,229.97,-90.17,-88.23,,,70101.32,380.06,,,-1236.61,247.95,779.15,-78.32,450.89,98.52,427.85,,,,-73.42,-95.09,,,332.2,98.66,46.87,39.83,30.4,,,,,3484.35,-60.49,,135.74,-20.2,-91.34,-0.26,,82.05,,0.92,,-4.47,70.59,-56.75,36.78,-12.47,1025.82,-4.99,,,19.85,-46.72,-44.31,56.16,-35.32,-19.55,-5.95,21.76,14.94,68.62,1.22,77.8,-6.85,66.31,-27.97,-16.57,-20.48,25.26,3.36,-17.85,148.94,-14.1,-11.41,0.52,-16.05,-19.22,163.29,29.9,90.82,77.35,-16.53,16.63,-2.9,-44.23,-8.06,-15.45,25.99,8.07,12.63,32.59,-8.06,-6.07,40.6,122.3,-7.31,-13.1,187.09,15.6,-3.46,47.35,-6.16,-33.08,60.78,3.6,-7.28,6.78,9.65,106.28,-16.04,23.44,20.83,-11.5,-18.62,62.43,-33.78,-23.34,-12.86,-22.4,-57.92,-5.61,-24.62,-34.47,-28.94,20.26,28.07,-4.78,7.55,-45.73,38.57
2883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.87,-73.59,-62.28,-79.66,-70.7,-72.7,20.07,,119.99,1985.37,237793.7,-43.78,-86.99,138.42,253.19,532.99,154.37,-15.77,-31.73,,,-44.22,-95.15,-96.9,638.36,-46.49,-57.93,-37.61,-51.17,227.66,434.09,,,265.04,1671.09,9349.57,690.35,75.98,-15.73,351.87,414.6,-41.45,-48.31,-21.58,38.01,-28.03,73.48,125.95,-10.3,-56.12,38.96,-50.92,-58.76,115.15,362.79,97.92,,194.71,,,41.07,,87.6,-70.49,-48.5,-58.25,,,,,,,,,,0.85,29.64,-7.27,,,418,,,,,-60.64,45.05,92.68,70.84,-86.93,70.12,-15.69,-26.78,11.48,-58.64,-31.99,101.11,348.46,-169.25,-61.17,-30.17,357.97,25.57,22.83,,,91.91,,,3.05,,-15.28,,-15.05,-18.97,-35.65,,,-66.74,,,106.78,6.6,158.7,749.99,357.2,23.92,24.17,9.83,12.08,85.02,14.26,-27.12,-2.38,77.14,30.16,54.85,-15.33,-2.13,16.27,21.02,33.3,-19.29,45.05,22.45,8.8,34.7,22.46,52.98,21.46,6.69,-14.76,-48.27,-18.43,48.42,-20.08,0.88,-20.75,-46.32,4.61,-46.35,-17.61,-18.28,32.07,179.96,11.33,-36.37,28.24,-30.19,7.6,44.39,-9.3,-10.72,5.53,90.63,-10.8,7.45,632.81,596.85,612.34,600.7,1306.78,466.15,583.4,1129.62,746.35,575.15,825.06,663.24,7.78,39.61,6.82,26.76,22.53,36.64,-0.31,27.1,-13.38,-23.41,-7.16
2884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.39,101.91,49.1,69.34,111.73,42.36,92.57,92.6,96.24,82.33,38.91,,0.51,15.43,21.69,15.1,10.47,14.4,19.95,11.91,-56.45,,-4.19,,0.94,-19.72,-4.81,-8.57,-10.13,-27.84,-38.8,-22.53,106.35,,-17.21,-65.48,-16.07,-20.59,-33.8,-46.79,-55.35,,,-10.56,-13.86,-21.73,-26.1,-5.11,-13.94,-12.9,-15.56,8.76,59.68,,,-34.56,-3.96,-1.78,-18.79,-96.42,4.06,6.4,-19.97,-1.14,-24.11,-79.26,-9.33,32.82,-87.23,-34.46,-56.35,,-13.29,-1.28,-52.75,-59.69,-72.71,-63.99,-35.79,-32.27,336.66,30.21,118.88,,17.85,4.61,268.55,211.76,437.29,1281.53,65.43,63.37,10.68,34.72,76.22,53.97,40.51,32.28,24.07,47.03,55.47,44.64,48.16,33.28,95.44,22.24,,112.47,11.46,43.36,85.87,19.65,5.22,11.93,18.33,35.08,53.25,62.1,,11.64,35.91,5.67,-31.41,19.44,18.95,11.67,16.8,21.1,8.92,11.56,29.11,15.57,18.69,16.7,23.48,19.33,-1.31,30.49,24.23,18.37,40.02,23.46,13.89,28.92,20.67,16.1,13.78,25.61,27.84,18.53,24.87,22.92,17.49,9.05,19.34,6.73,2.02,-0.05,7.79,-1.87,7.43,1.53,4.13,10.56,-0.55,4.04,14.15,26.41,-7.56,18.18,21.66,13.68,7.94,24.59,9.8,12.5,14.91,20.04,8.57,4.67,41.83,11.28,5.08,9.3,12.03,1.59,13.84,8.61,-17.29,3.51,5.87,0.26,7.07,11.07,7.42,9.24,4.71,6.6,8.7
2885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.43,-64.61,-37.56,198.06,,142.47,-0.56,41.27,15.03,-55.61,,3,443.22,295,174.21,34.59,,-25.33,-33.3,50.53,10.8,129.35,-3.47,-46.15,-71.99,-67,-52.04,-34.42,,,22.69,,-47.69,,,91,-30.23,-80.07,-82.09,,,,,,,,,-24.67,129.44,1276.2,1679.6,,,,,,,,,,373.16,60.24,142.89,-40.71,-74.28,-78.8,,,,,,,-76.32,-30.64,-34.62,100.8,52.11,61.02,44.44,,,,,96.14,6.31,124.65,-15.83,-67.12,-72.34,10.45,56.83,-13.5,104.82,170.9,3.99,82.79,305.05,-17.62,-22.39,1911.88,128.51,7.56,-48.51,-61.92,-40.89,-78.4,,-47.16,14.4,23.08,-42.27,-94.47,31.74,-33.85,65.22,64.28,96.8,43.63,,18.5,-37.45,-27.1,8.41,18.28,-6.87,29.55,-4.88,6.33,-7.21,-3.42,37.67,24.96,63.94,115.73,54.25,54.37,111.03,64.55,324.28,78.66,99.65,96.27,41.55,41.57,32.47,18.18,40.16,37.71,43.27,50.35,-53.12,53.41,27.69,56.54,94.3,39.89,-3.27,9.97,12.49,9.53,4.97,-8.67,75.64,24.31,31.9,37.67,16.98,2.46,23.36,-2.85,7.53,19.08,13.96,26.91,3.11,20.47,4.49,13.94,15.52,38,45.62,29.97,49.26,23.1,9.92,0,0.79,-16.57,-6.4,-9.28,-14.94,1.71,1.43,8.32,1.68,-1.88,-13.11,15.44
